Date,Ticker,Asset,Open,High,Low,Close,Adj_Close,Volume,Dividends,Stock_Splits,Log_Return,Squared_Return,Target_Date,Target_Squared_Return,Role,Forecast_Horizon,Split
2025-10-09,JPM,JPMorgan Chase,305.04998779296875,308.0400085449219,303.3900146484375,305.5299987792969,301.2522277832031,7060300,0.0,0.0,0.4921509712127669,0.2422125784656697,2025-10-10,2.3418634974828505,Stock,1,Test
2025-10-10,JPM,JPMorgan Chase,305.6600036621094,310.4700012207031,300.80999755859375,300.8900146484375,296.6772155761719,8597400,0.0,0.0,-1.5303148360657195,2.3418634974828505,2025-10-13,5.409114457295066,Stock,1,Test
2025-10-13,JPM,JPMorgan Chase,305.6000061035156,309.4599914550781,305.45001220703125,307.9700012207031,303.6580505371094,10788700,0.0,0.0,2.32575029985918,5.409114457295066,2025-10-14,3.728941809040243,Stock,1,Test
2025-10-14,JPM,JPMorgan Chase,305.8399963378906,307.0,294.2099914550781,302.0799865722656,297.85052490234375,16178800,0.0,0.0,-1.9310468168949824,3.728941809040243,2025-10-15,1.4112510204296134,Stock,1,Test
2025-10-15,JPM,JPMorgan Chase,306.3900146484375,312.1199951171875,305.44000244140625,305.69000244140625,301.40997314453125,11354800,0.0,0.0,1.1879608665396404,1.4112510204296134,2025-10-16,5.601506533277269,Stock,1,Test
2025-10-16,JPM,JPMorgan Chase,305.3500061035156,308.67999267578125,297.07000732421875,298.5400085449219,294.360107421875,10549400,0.0,0.0,-2.366750205086559,5.601506533277269,2025-10-17,0.1081120076707834,Stock,1,Test
2025-10-17,JPM,JPMorgan Chase,299.1600036621094,299.54998779296875,294.20001220703125,297.55999755859375,293.3938293457031,10153500,0.0,0.0,-0.3288039045856716,0.1081120076707834,2025-10-20,2.5607522678880352,Stock,1,Test
2025-10-20,JPM,JPMorgan Chase,298.5,303.69000244140625,298.1600036621094,302.3599853515625,298.1265869140625,6894900,0.0,0.0,1.6002350664474376,2.5607522678880352,2025-10-21,3.091683119202802,Stock,1,Test
2025-10-21,JPM,JPMorgan Chase,301.6600036621094,304.04998779296875,297.0,297.0899963378906,292.9303894042969,7372700,0.0,0.0,-1.7583182644796709,3.091683119202802,2025-10-22,1.0163330955506962,Stock,1,Test
2025-10-22,JPM,JPMorgan Chase,297.7699890136719,298.05999755859375,290.5400085449219,294.1099853515625,289.9920959472656,8054100,0.0,0.0,-1.0081334710992866,1.0163330955506962,2025-10-23,0.0213475373115036,Stock,1,Test
