Date,Target_Date,Ticker,Asset,Role,Split,Log_Return,Target_Squared_Return
2018-01-10,2018-01-11,AAPL,Apple,Stock,Train,-0.0229474936773426,0.3208106864955999
2018-01-11,2018-01-12,AAPL,Apple,Stock,Train,0.5664015240936415,1.055426574540545
2018-01-12,2018-01-16,AAPL,Apple,Stock,Train,1.0273395614598635,0.2595854113997073
2018-01-16,2018-01-17,AAPL,Apple,Stock,Train,-0.5094952515968204,2.683493683651834
2018-01-17,2018-01-18,AAPL,Apple,Stock,Train,1.638137260320952,0.0079671212197461
2018-01-18,2018-01-19,AAPL,Apple,Stock,Train,0.089258731896359,0.2000636105161891
2018-01-19,2018-01-22,AAPL,Apple,Stock,Train,-0.4472847085651253,0.6747464630830515
2018-01-22,2018-01-23,AAPL,Apple,Stock,Train,-0.8214295241121125,0.0005101708512721
2018-01-23,2018-01-24,AAPL,Apple,Stock,Train,0.0225869619752662,2.578263059791391
2018-01-24,2018-01-25,AAPL,Apple,Stock,Train,-1.605697063518331,3.244347584708128
2018-01-25,2018-01-26,AAPL,Apple,Stock,Train,-1.801207257565916,0.0544970374238394
2018-01-26,2018-01-29,AAPL,Apple,Stock,Train,0.2334460053713481,4.374596461764817
2018-01-29,2018-01-30,AAPL,Apple,Stock,Train,-2.091553600021959,0.3494927068760129
2018-01-30,2018-01-31,AAPL,Apple,Stock,Train,-0.5911790818999036,0.0757035241682139
2018-01-31,2018-02-01,AAPL,Apple,Stock,Train,0.275142734173036,0.0436081662954712
2018-02-01,2018-02-02,AAPL,Apple,Stock,Train,0.2088256839937827,19.677839299398418
2018-02-02,2018-02-05,AAPL,Apple,Stock,Train,-4.435971066113757,6.401901872057216
2018-02-05,2018-02-06,AAPL,Apple,Stock,Train,-2.530197990683183,16.762687306951253
2018-02-06,2018-02-07,AAPL,Apple,Stock,Train,4.094226093775386,4.682642374565514
2018-02-07,2018-02-08,AAPL,Apple,Stock,Train,-2.163941398135706,7.7854771226843456
2018-02-08,2018-02-09,AAPL,Apple,Stock,Train,-2.79024678526548,1.4780407180940762
2018-02-09,2018-02-12,AAPL,Apple,Stock,Train,1.2157469794715,15.593321300029888
2018-02-12,2018-02-13,AAPL,Apple,Stock,Train,3.9488379683180073,0.9936221556472103
2018-02-13,2018-02-14,AAPL,Apple,Stock,Train,0.9968059769319256,3.337769817210075
2018-02-14,2018-02-15,AAPL,Apple,Stock,Train,1.826956435498689,10.907592841505627
2018-02-15,2018-02-16,AAPL,Apple,Stock,Train,3.302664506350233,0.105152212421282
2018-02-16,2018-02-20,AAPL,Apple,Stock,Train,-0.3242718187281806,0.1134906275649476
2018-02-20,2018-02-21,AAPL,Apple,Stock,Train,-0.3368837003551042,0.2069198114749394
2018-02-21,2018-02-22,AAPL,Apple,Stock,Train,-0.4548843935275637,0.6928598260248948
2018-02-22,2018-02-23,AAPL,Apple,Stock,Train,0.8323820192825496,2.972900059599581
2018-02-23,2018-02-26,AAPL,Apple,Stock,Train,1.7242099812956602,3.833427263430469
2018-02-26,2018-02-27,AAPL,Apple,Stock,Train,1.9579140081807649,0.1053583098120428
2018-02-27,2018-02-28,AAPL,Apple,Stock,Train,-0.3245894480910352,0.022939249483876
2018-02-28,2018-03-01,AAPL,Apple,Stock,Train,-0.1514570879288124,3.1228894373847593
2018-03-01,2018-03-02,AAPL,Apple,Stock,Train,-1.767169894884122,0.4748051830390498
2018-03-02,2018-03-05,AAPL,Apple,Stock,Train,0.689061088031424,0.1194208996283215
2018-03-05,2018-03-06,AAPL,Apple,Stock,Train,0.3455732912542889,0.0072068891476686
2018-03-06,2018-03-07,AAPL,Apple,Stock,Train,-0.0848933987284562,0.8697463160130798
2018-03-07,2018-03-08,AAPL,Apple,Stock,Train,-0.9326019065030264,1.1779385040748256
2018-03-08,2018-03-09,AAPL,Apple,Stock,Train,1.085328753915064,2.901899052288897
2018-03-09,2018-03-12,AAPL,Apple,Stock,Train,1.7034961262911332,0.925705400366317
2018-03-12,2018-03-13,AAPL,Apple,Stock,Train,0.9621358533836668,0.9363975509663802
2018-03-13,2018-03-14,AAPL,Apple,Stock,Train,-0.9676763668532884,0.728953689503144
2018-03-14,2018-03-15,AAPL,Apple,Stock,Train,-0.8537878480648129,0.0138237031620557
2018-03-15,2018-03-16,AAPL,Apple,Stock,Train,0.1175742453178233,0.1247518115744939
2018-03-16,2018-03-19,AAPL,Apple,Stock,Train,-0.3532022247586981,2.3707981484244103
2018-03-19,2018-03-20,AAPL,Apple,Stock,Train,-1.5397396365699008,0.0011696696150966
2018-03-20,2018-03-21,AAPL,Apple,Stock,Train,-0.034200432966509,5.251298353695396
2018-03-21,2018-03-22,AAPL,Apple,Stock,Train,-2.2915711539673813,2.0249822828151895
2018-03-22,2018-03-23,AAPL,Apple,Stock,Train,-1.4230187218779624,5.489348346707876
2018-03-23,2018-03-26,AAPL,Apple,Stock,Train,-2.3429358392213553,21.510908863648023
2018-03-26,2018-03-27,AAPL,Apple,Stock,Train,4.6379854315907485,6.747303990669425
2018-03-27,2018-03-28,AAPL,Apple,Stock,Train,-2.5975573122973485,1.23445822799359
2018-03-28,2018-03-29,AAPL,Apple,Stock,Train,-1.1110617570565509,0.6050458167775159
2018-03-29,2018-04-02,AAPL,Apple,Stock,Train,0.7778469108876861,0.4326931322257313
2018-04-02,2018-04-03,AAPL,Apple,Stock,Train,-0.6577941412218046,1.0418267441558644
2018-04-03,2018-04-04,AAPL,Apple,Stock,Train,1.020699144780608,3.5879909526567277
2018-04-04,2018-04-05,AAPL,Apple,Stock,Train,1.8941992906388512,0.4775198883119572
2018-04-05,2018-04-06,AAPL,Apple,Stock,Train,0.6910281385818939,6.714104751225333
2018-04-06,2018-04-09,AAPL,Apple,Stock,Train,-2.591158959080923,0.9739661777438052
2018-04-09,2018-04-10,AAPL,Apple,Stock,Train,0.9868972478144852,3.4757374829866317
2018-04-10,2018-04-11,AAPL,Apple,Stock,Train,1.8643329860801776,0.2196066180909291
2018-04-11,2018-04-12,AAPL,Apple,Stock,Train,-0.4686220418321455,0.9623967756174052
2018-04-12,2018-04-13,AAPL,Apple,Stock,Train,0.9810182340901747,0.1143953138463067
2018-04-13,2018-04-16,AAPL,Apple,Stock,Train,0.3382237629828908,0.3867520470444712
2018-04-16,2018-04-17,AAPL,Apple,Stock,Train,0.6218939194464529,1.8686869009520983
2018-04-17,2018-04-18,AAPL,Apple,Stock,Train,1.366999232242688,0.0504761115004987
2018-04-18,2018-04-19,AAPL,Apple,Stock,Train,-0.2246688930415128,8.265139067180339
2018-04-19,2018-04-20,AAPL,Apple,Stock,Train,-2.874915488702292,17.50197467616564
2018-04-20,2018-04-23,AAPL,Apple,Stock,Train,-4.183536144957474,0.0841266699239599
2018-04-23,2018-04-24,AAPL,Apple,Stock,Train,-0.2900459789825742,1.9647585476761016
2018-04-24,2018-04-25,AAPL,Apple,Stock,Train,-1.4016984510500472,0.1890115620024159
2018-04-25,2018-04-26,AAPL,Apple,Stock,Train,0.4347545997484281,0.1209035317364314
2018-04-26,2018-04-27,AAPL,Apple,Stock,Train,0.3477118515904101,1.3542573911139468
2018-04-27,2018-04-30,AAPL,Apple,Stock,Train,-1.1637256511368763,3.2220832914006876
2018-04-30,2018-05-01,AAPL,Apple,Stock,Train,1.7950162370855278,5.276384520938701
2018-05-01,2018-05-02,AAPL,Apple,Stock,Train,2.2970382062427044,18.68610734716643
2018-05-02,2018-05-03,AAPL,Apple,Stock,Train,4.322743035060774,0.0327787106807853
2018-05-03,2018-05-04,AAPL,Apple,Stock,Train,0.1810489179221609,14.80959854233926
2018-05-04,2018-05-07,AAPL,Apple,Stock,Train,3.848324121268797,0.5196988809201056
2018-05-07,2018-05-08,AAPL,Apple,Stock,Train,0.7209014363421019,0.2299443485784768
2018-05-08,2018-05-09,AAPL,Apple,Stock,Train,0.4795251282033891,0.4923390966021541
2018-05-09,2018-05-10,AAPL,Apple,Stock,Train,0.7016687940917382,2.01708863863568
2018-05-10,2018-05-11,AAPL,Apple,Stock,Train,1.4202424576936432,0.145204159695121
2018-05-11,2018-05-14,AAPL,Apple,Stock,Train,-0.3810566358103754,0.0545558165356467
2018-05-14,2018-05-15,AAPL,Apple,Stock,Train,-0.2335718658906649,0.833616068494067
2018-05-15,2018-05-16,AAPL,Apple,Stock,Train,-0.9130257764674922,0.8629460634706018
2018-05-16,2018-05-17,AAPL,Apple,Stock,Train,0.9289489025078838,0.4024033278353112
2018-05-17,2018-05-18,AAPL,Apple,Stock,Train,-0.6343526841082263,0.1327396184950665
2018-05-18,2018-05-21,AAPL,Apple,Stock,Train,-0.3643344871063766,0.4984356156741287
2018-05-21,2018-05-22,AAPL,Apple,Stock,Train,0.7059997278144863,0.0628971170187271
2018-05-22,2018-05-23,AAPL,Apple,Stock,Train,-0.250792976414267,0.4084424327379235
2018-05-23,2018-05-24,AAPL,Apple,Stock,Train,0.639095010728392,0.0124406623033966
2018-05-24,2018-05-25,AAPL,Apple,Stock,Train,-0.1115377169543857,0.0521190764349269
2018-05-25,2018-05-29,AAPL,Apple,Stock,Train,0.2282960280752317,0.1305315750946597
2018-05-29,2018-05-30,AAPL,Apple,Stock,Train,-0.3612915375353535,0.045403895592856
2018-05-30,2018-05-31,AAPL,Apple,Stock,Train,-0.2130818987921219,0.1132790119400265
2018-05-31,2018-06-01,AAPL,Apple,Stock,Train,-0.3365694756510556,3.1946054134544455
2018-06-01,2018-06-04,AAPL,Apple,Stock,Train,1.7873459132060714,0.6927432375856633
2018-06-04,2018-06-05,AAPL,Apple,Stock,Train,0.8323119833245604,0.5906543453643798
2018-06-05,2018-06-06,AAPL,Apple,Stock,Train,0.7685403993053194,0.1197002000042869
2018-06-06,2018-06-07,AAPL,Apple,Stock,Train,0.345977166882855,0.0720439446940225
2018-06-07,2018-06-08,AAPL,Apple,Stock,Train,-0.2684100309117051,0.8352332945584627
2018-06-08,2018-06-11,AAPL,Apple,Stock,Train,-0.9139109883125724,0.0602556680338286
2018-06-11,2018-06-12,AAPL,Apple,Stock,Train,-0.2454702996980055,0.2998050452622812
2018-06-12,2018-06-13,AAPL,Apple,Stock,Train,0.5475445600700286,0.6807839745625842
2018-06-13,2018-06-14,AAPL,Apple,Stock,Train,-0.8250963425943568,0.0027481636566966
2018-06-14,2018-06-15,AAPL,Apple,Stock,Train,0.0524229306381915,1.0662190234115034
2018-06-15,2018-06-18,AAPL,Apple,Stock,Train,-1.0325788218879484,0.0028055229203049
2018-06-18,2018-06-19,AAPL,Apple,Stock,Train,-0.0529671872040126,2.654206632642484
2018-06-19,2018-06-20,AAPL,Apple,Stock,Train,-1.629173604206281,0.1894552848661965
2018-06-20,2018-06-21,AAPL,Apple,Stock,Train,0.4352646147646239,0.3127209179818328
2018-06-21,2018-06-22,AAPL,Apple,Stock,Train,-0.5592145545153782,0.0850289093491182
2018-06-22,2018-06-25,AAPL,Apple,Stock,Train,-0.2915971696521046,2.2448442250806493
2018-06-25,2018-06-26,AAPL,Apple,Stock,Train,-1.4982804227115327,1.520182991133186
2018-06-26,2018-06-27,AAPL,Apple,Stock,Train,1.2329570110645327,0.0214628798155563
2018-06-27,2018-06-28,AAPL,Apple,Stock,Train,-0.1465021495253783,0.5256274293035574
2018-06-28,2018-06-29,AAPL,Apple,Stock,Train,0.725001675379828,0.0442925353098968
2018-06-29,2018-07-02,AAPL,Apple,Stock,Train,-0.2104579181449271,1.2365949973566843
2018-07-02,2018-07-03,AAPL,Apple,Stock,Train,1.1120229302297162,3.0869582839126526
2018-07-03,2018-07-05,AAPL,Apple,Stock,Train,-1.7569741841907218,0.6423830750451878
2018-07-05,2018-07-06,AAPL,Apple,Stock,Train,0.8014880379925753,1.8952058212308016
2018-07-06,2018-07-09,AAPL,Apple,Stock,Train,1.376664745401291,1.9015443271272576
2018-07-09,2018-07-10,AAPL,Apple,Stock,Train,1.3789649477514856,0.0145807143232819
2018-07-10,2018-07-11,AAPL,Apple,Stock,Train,-0.1207506286661977,1.7058879253148924
2018-07-11,2018-07-12,AAPL,Apple,Stock,Train,-1.3060964456405555,2.7646115067837074
2018-07-12,2018-07-13,AAPL,Apple,Stock,Train,1.6627120937744175,0.024617027451443
2018-07-13,2018-07-16,AAPL,Apple,Stock,Train,0.1568981435563946,0.0482856562992313
2018-07-16,2018-07-17,AAPL,Apple,Stock,Train,-0.219739974286044,0.0797745629947517
2018-07-17,2018-07-18,AAPL,Apple,Stock,Train,0.2824439112368183,0.3024454155391824
2018-07-18,2018-07-19,AAPL,Apple,Stock,Train,-0.5499503755241762,0.59951257679453
2018-07-19,2018-07-20,AAPL,Apple,Stock,Train,0.7742819749900742,0.0526950459613179
2018-07-20,2018-07-23,AAPL,Apple,Stock,Train,-0.2295540153456652,0.007878499668669
2018-07-23,2018-07-24,AAPL,Apple,Stock,Train,0.08876091295536,0.5224627540622204
2018-07-24,2018-07-25,AAPL,Apple,Stock,Train,0.7228158507270164,0.8809783189739874
2018-07-25,2018-07-26,AAPL,Apple,Stock,Train,0.9386044528841676,0.0983593879992499
2018-07-26,2018-07-27,AAPL,Apple,Stock,Train,-0.3136230029816848,2.8127836833828295
2018-07-27,2018-07-30,AAPL,Apple,Stock,Train,-1.6771355590359502,0.3156407996322415
2018-07-30,2018-07-31,AAPL,Apple,Stock,Train,-0.561819187668276,0.039949211878708
2018-07-31,2018-08-01,AAPL,Apple,Stock,Train,0.1998729893675182,32.76420763765611
2018-08-01,2018-08-02,AAPL,Apple,Stock,Train,5.724002763596128,8.301333481246575
2018-08-02,2018-08-03,AAPL,Apple,Stock,Train,2.8812034779318476,0.0834488016552674
2018-08-03,2018-08-06,AAPL,Apple,Stock,Train,0.2888750623630697,0.2682253027786563
2018-08-06,2018-08-07,AAPL,Apple,Stock,Train,0.5179047236496848,0.8871959052105346
2018-08-07,2018-08-08,AAPL,Apple,Stock,Train,-0.9419107734868174,0.0045676524553254
2018-08-08,2018-08-09,AAPL,Apple,Stock,Train,0.0675844098540885,0.6137411444049841
2018-08-09,2018-08-10,AAPL,Apple,Stock,Train,0.7834163289113804,0.0889885356691924
2018-08-10,2018-08-13,AAPL,Apple,Stock,Train,-0.2983094629226375,0.4142281203798136
2018-08-13,2018-08-14,AAPL,Apple,Stock,Train,0.6436055627321858,0.1767803679603335
2018-08-14,2018-08-15,AAPL,Apple,Stock,Train,0.4204525751619717,0.054436550476728
2018-08-15,2018-08-16,AAPL,Apple,Stock,Train,0.2333164170750273,2.11529708103697
2018-08-16,2018-08-17,AAPL,Apple,Stock,Train,1.4544060922029205,3.909645900375298
2018-08-17,2018-08-20,AAPL,Apple,Stock,Train,1.977282453362518,0.9586662625144264
2018-08-20,2018-08-21,AAPL,Apple,Stock,Train,-0.9791150404903536,0.0380786152749746
2018-08-21,2018-08-22,AAPL,Apple,Stock,Train,-0.1951374266381892,2.167426730804962e-05
2018-08-22,2018-08-23,AAPL,Apple,Stock,Train,0.0046555630495193,0.0417847500370166
2018-08-23,2018-08-24,AAPL,Apple,Stock,Train,0.2044131845968274,0.0963615316399182
2018-08-24,2018-08-27,AAPL,Apple,Stock,Train,0.3104215386211437,0.6725556458116491
2018-08-27,2018-08-28,AAPL,Apple,Stock,Train,0.8200949004911865,0.6469155216479882
2018-08-28,2018-08-29,AAPL,Apple,Stock,Train,0.8043105878005015,2.1960947598745384
2018-08-29,2018-08-30,AAPL,Apple,Stock,Train,1.4819226565089485,0.8375351114888415
2018-08-30,2018-08-31,AAPL,Apple,Stock,Train,0.915169444140724,1.3196907376521811
2018-08-31,2018-09-04,AAPL,Apple,Stock,Train,1.1487779322620109,0.1025044483010477
2018-09-04,2018-09-05,AAPL,Apple,Stock,Train,0.320163158875358,0.4284913260483039
2018-09-05,2018-09-06,AAPL,Apple,Stock,Train,-0.6545924885364206,2.8080100112115254
2018-09-06,2018-09-07,AAPL,Apple,Stock,Train,-1.675711792406894,0.6562595971661258
2018-09-07,2018-09-10,AAPL,Apple,Stock,Train,-0.8100985107788594,1.825595154252056
2018-09-10,2018-09-11,AAPL,Apple,Stock,Train,-1.3511458671261427,6.234189240203899
2018-09-11,2018-09-12,AAPL,Apple,Stock,Train,2.4968358456662503,1.5616420579550307
2018-09-12,2018-09-13,AAPL,Apple,Stock,Train,-1.2496567760609434,5.696874410136991
2018-09-13,2018-09-14,AAPL,Apple,Stock,Train,2.3868126047381666,1.303298859510245
2018-09-14,2018-09-17,AAPL,Apple,Stock,Train,-1.141621154109473,7.282913122184748
2018-09-17,2018-09-18,AAPL,Apple,Stock,Train,-2.69868729610986,0.0272597328908381
2018-09-18,2018-09-19,AAPL,Apple,Stock,Train,0.1651052176366275,0.0035446716826932
2018-09-19,2018-09-20,AAPL,Apple,Stock,Train,0.0595371454026242,0.5734828808331335
2018-09-20,2018-09-21,AAPL,Apple,Stock,Train,0.7572865249250996,1.1727989127370746
2018-09-21,2018-09-24,AAPL,Apple,Stock,Train,-1.0829584076671988,2.0384954047717314
2018-09-24,2018-09-25,AAPL,Apple,Stock,Train,1.4277588748705894,0.3995697305765812
2018-09-25,2018-09-26,AAPL,Apple,Stock,Train,0.6321152826633614,0.6397196599612943
2018-09-26,2018-09-27,AAPL,Apple,Stock,Train,-0.7998247682844626,4.138460325559509
2018-09-27,2018-09-28,AAPL,Apple,Stock,Train,2.0343206054011027,0.1229248371367984
2018-09-28,2018-10-01,AAPL,Apple,Stock,Train,0.3506063849059204,0.4503134812393748
2018-10-01,2018-10-02,AAPL,Apple,Stock,Train,0.6710540076919106,0.7831451605965487
2018-10-02,2018-10-03,AAPL,Apple,Stock,Train,0.8849548918428265,1.4629045835735457
2018-10-03,2018-10-04,AAPL,Apple,Stock,Train,1.2095059253982785,3.1461597826179126
2018-10-04,2018-10-05,AAPL,Apple,Stock,Train,-1.7737417463142464,2.6771155619458273
2018-10-05,2018-10-08,AAPL,Apple,Stock,Train,-1.6361893417162414,0.0538833208470899
2018-10-08,2018-10-09,AAPL,Apple,Stock,Train,-0.2321278114468189,1.8930186995954577
2018-10-09,2018-10-10,AAPL,Apple,Stock,Train,1.3758701608783648,22.49948862868539
2018-10-10,2018-10-11,AAPL,Apple,Stock,Train,-4.743362586676818,0.7862193048991051
2018-10-11,2018-10-12,AAPL,Apple,Stock,Train,-0.8866900839070577,12.317190984875996
2018-10-12,2018-10-15,AAPL,Apple,Stock,Train,3.5095855859169465,4.67325378752061
2018-10-15,2018-10-16,AAPL,Apple,Stock,Train,-2.161770984059276,4.751524833598065
2018-10-16,2018-10-17,AAPL,Apple,Stock,Train,2.179799264519113,0.1875662547394829
2018-10-17,2018-10-18,AAPL,Apple,Stock,Train,-0.4330891995183936,5.593691720968585
2018-10-18,2018-10-19,AAPL,Apple,Stock,Train,-2.3650986704508936,2.2847194058500646
2018-10-19,2018-10-22,AAPL,Apple,Stock,Train,1.5115288306380612,0.3710693318438521
2018-10-22,2018-10-23,AAPL,Apple,Stock,Train,0.6091546042211715,0.8803180804939424
2018-10-23,2018-10-24,AAPL,Apple,Stock,Train,0.938252674120326,12.182736990500684
2018-10-24,2018-10-25,AAPL,Apple,Stock,Train,-3.4903777718895532,4.692236487737091
2018-10-25,2018-10-26,AAPL,Apple,Stock,Train,2.166157078269508,2.5766075106224555
2018-10-26,2018-10-29,AAPL,Apple,Stock,Train,-1.6051814572260843,3.5904024661288685
2018-10-29,2018-10-30,AAPL,Apple,Stock,Train,-1.8948357359224752,0.2481709180539731
2018-10-30,2018-10-31,AAPL,Apple,Stock,Train,0.49816756021842,6.6216382300265035
2018-10-31,2018-11-01,AAPL,Apple,Stock,Train,2.5732544044510064,2.321274755293175
2018-11-01,2018-11-02,AAPL,Apple,Stock,Train,1.5235730226323827,47.10475788796886
2018-11-02,2018-11-05,AAPL,Apple,Stock,Train,-6.863290602034046,8.29380762441474
2018-11-05,2018-11-06,AAPL,Apple,Stock,Train,-2.8798971551801533,1.1568924405106875
2018-11-06,2018-11-07,AAPL,Apple,Stock,Train,1.0755893456662202,8.926750754042573
2018-11-07,2018-11-08,AAPL,Apple,Stock,Train,2.987766850683395,0.122192043623396
2018-11-08,2018-11-09,AAPL,Apple,Stock,Train,-0.3495597854779581,3.790645732404558
2018-11-09,2018-11-12,AAPL,Apple,Stock,Train,-1.946958071557926,26.715868701277422
2018-11-12,2018-11-13,AAPL,Apple,Stock,Train,-5.168739566013887,1.0083431626654462
2018-11-13,2018-11-14,AAPL,Apple,Stock,Train,-1.004162916396262,8.21050969527284
2018-11-14,2018-11-15,AAPL,Apple,Stock,Train,-2.8653986974368575,5.943485796117078
2018-11-15,2018-11-16,AAPL,Apple,Stock,Train,2.4379265362428537,1.2132912309278765
2018-11-16,2018-11-19,AAPL,Apple,Stock,Train,1.101494998140199,16.35295974925107
2018-11-19,2018-11-20,AAPL,Apple,Stock,Train,-4.0438792945946185,23.967812909879605
2018-11-20,2018-11-21,AAPL,Apple,Stock,Train,-4.895693302268802,0.012791425231973
2018-11-21,2018-11-23,AAPL,Apple,Stock,Train,-0.1130991831622715,6.6186055495707015
2018-11-23,2018-11-26,AAPL,Apple,Stock,Train,-2.5726650675069815,1.8044331858975904
2018-11-26,2018-11-27,AAPL,Apple,Stock,Train,1.343291921325216,0.0474560288915375
2018-11-27,2018-11-28,AAPL,Apple,Stock,Train,-0.2178440471794847,14.236885274771891
2018-11-28,2018-11-29,AAPL,Apple,Stock,Train,3.7731797299852934,0.5947145899272209
2018-11-29,2018-11-30,AAPL,Apple,Stock,Train,-0.7711774049641372,0.2934121773475636
2018-11-30,2018-12-03,AAPL,Apple,Stock,Train,-0.5416753431231328,11.796274078391637
2018-12-03,2018-12-04,AAPL,Apple,Stock,Train,3.434570435788388,20.237109010173743
2018-12-04,2018-12-06,AAPL,Apple,Stock,Train,-4.4985674397716595,1.2571362079311217
2018-12-06,2018-12-07,AAPL,Apple,Stock,Train,-1.12122085600078,13.183030607201564
2018-12-07,2018-12-10,AAPL,Apple,Stock,Train,-3.630844338057136,0.4311358089045892
2018-12-10,2018-12-11,AAPL,Apple,Stock,Train,0.6566093274578036,0.3289216281381876
2018-12-11,2018-12-12,AAPL,Apple,Stock,Train,-0.5735168943790476,0.0774515013905892
2018-12-12,2018-12-13,AAPL,Apple,Stock,Train,0.2783010984358294,1.183944102056581
2018-12-13,2018-12-14,AAPL,Apple,Stock,Train,1.0880919547798251,10.576098420639182
2018-12-14,2018-12-17,AAPL,Apple,Stock,Train,-3.252091391803001,0.8742204723380721
2018-12-17,2018-12-18,AAPL,Apple,Stock,Train,-0.934997578787278,1.666496471661802
2018-12-18,2018-12-19,AAPL,Apple,Stock,Train,1.2909285308109826,10.041810120281182
2018-12-19,2018-12-20,AAPL,Apple,Stock,Train,-3.168881525125416,6.532323508754901
2018-12-20,2018-12-21,AAPL,Apple,Stock,Train,-2.5558410570211327,15.738918088732689
2018-12-21,2018-12-24,AAPL,Apple,Stock,Train,-3.967230531331988,6.872070588192332
2018-12-24,2018-12-26,AAPL,Apple,Stock,Train,-2.621463443993132,46.31133136644582
2018-12-26,2018-12-27,AAPL,Apple,Stock,Train,6.805242932213796,0.4239043620794905
2018-12-27,2018-12-28,AAPL,Apple,Stock,Train,-0.6510793823179248,0.0026239170141261
2018-12-28,2018-12-31,AAPL,Apple,Stock,Train,0.051224183879552,0.9251746433204616
2018-12-31,2019-01-02,AAPL,Apple,Stock,Train,0.9618599915374698,0.0130136122106328
2019-01-02,2019-01-03,AAPL,Apple,Stock,Train,0.1140772203844083,110.09092236976086
2019-01-03,2019-01-04,AAPL,Apple,Stock,Train,-10.492422140276329,17.474943685479875
2019-01-04,2019-01-07,AAPL,Apple,Stock,Train,4.180304257524789,0.0496595614060401
2019-01-07,2019-01-08,AAPL,Apple,Stock,Train,-0.2228442536975995,3.5659803770595513
2019-01-08,2019-01-09,AAPL,Apple,Stock,Train,1.8883803581533969,2.8355450377077793
2019-01-09,2019-01-10,AAPL,Apple,Stock,Train,1.683907668997258,0.1018554300638309
2019-01-10,2019-01-11,AAPL,Apple,Stock,Train,0.3191479751836613,0.9735063960578236
2019-01-11,2019-01-14,AAPL,Apple,Stock,Train,-0.9866642772786616,2.295685671999501
2019-01-14,2019-01-15,AAPL,Apple,Stock,Train,-1.5151520293355056,4.104790784392678
2019-01-15,2019-01-16,AAPL,Apple,Stock,Train,2.0260283276382585,1.4744736480715592
2019-01-16,2019-01-17,AAPL,Apple,Stock,Train,1.2142790651541182,0.3504417455454561
2019-01-17,2019-01-18,AAPL,Apple,Stock,Train,0.5919812037095908,0.3770711190945528
2019-01-18,2019-01-22,AAPL,Apple,Stock,Train,0.6140611688541727,5.153806702750484
2019-01-22,2019-01-23,AAPL,Apple,Stock,Train,-2.2701997054775784,0.1629041016790963
2019-01-23,2019-01-24,AAPL,Apple,Stock,Train,0.4036138026369964,0.6332398048623064
2019-01-24,2019-01-25,AAPL,Apple,Stock,Train,-0.7957636614361744,10.62723767158269
2019-01-25,2019-01-28,AAPL,Apple,Stock,Train,3.2599444276831915,0.8644064369223807
2019-01-28,2019-01-29,AAPL,Apple,Stock,Train,-0.9297346056388246,1.0855048308226831
2019-01-29,2019-01-30,AAPL,Apple,Stock,Train,-1.041875631168463,43.6932204449705
2019-01-30,2019-01-31,AAPL,Apple,Stock,Train,6.610084753236565,0.5148647112404836
2019-01-31,2019-02-01,AAPL,Apple,Stock,Train,0.7175407383838799,0.0023086481471679
2019-02-01,2019-02-04,AAPL,Apple,Stock,Train,0.0480483938042465,7.845252262169485
2019-02-04,2019-02-05,AAPL,Apple,Stock,Train,2.800937746928604,2.877956075292628
2019-02-05,2019-02-06,AAPL,Apple,Stock,Train,1.6964539708735478,0.001186404770127
2019-02-06,2019-02-07,AAPL,Apple,Stock,Train,0.0344442269491865,3.6561087152999288
2019-02-07,2019-02-08,AAPL,Apple,Stock,Train,-1.912095372961278,0.013787818028706
2019-02-08,2019-02-11,AAPL,Apple,Stock,Train,0.1174215398838987,0.3326023170662656
2019-02-11,2019-02-12,AAPL,Apple,Stock,Train,-0.576716843057549,0.7361979355877464
2019-02-12,2019-02-13,AAPL,Apple,Stock,Train,0.8580197757556328,0.1733693355890191
2019-02-13,2019-02-14,AAPL,Apple,Stock,Train,-0.4163764349588232,0.1322346168063677
2019-02-14,2019-02-15,AAPL,Apple,Stock,Train,0.3636407799001203,0.0495954184922901
2019-02-15,2019-02-19,AAPL,Apple,Stock,Train,-0.222700288487218,0.0893029102926166
2019-02-19,2019-02-20,AAPL,Apple,Stock,Train,0.2988359253714596,0.4114780302604977
2019-02-20,2019-02-21,AAPL,Apple,Stock,Train,0.6414655331820235,0.3197163461348188
2019-02-21,2019-02-22,AAPL,Apple,Stock,Train,-0.5654346524000973,1.2328168194999156
2019-02-22,2019-02-25,AAPL,Apple,Stock,Train,1.1103228447167588,0.526827680675556
2019-02-25,2019-02-26,AAPL,Apple,Stock,Train,0.7258289610339036,0.0032943416442719
2019-02-26,2019-02-27,AAPL,Apple,Stock,Train,0.0573963556706516,0.0956534261494842
2019-02-27,2019-02-28,AAPL,Apple,Stock,Train,0.3092788808656102,0.977065277148809
2019-02-28,2019-03-01,AAPL,Apple,Stock,Train,-0.9884661234199222,1.0933507785487786
2019-03-01,2019-03-04,AAPL,Apple,Stock,Train,1.0456341513879406,0.2516790125334441
2019-03-04,2019-03-05,AAPL,Apple,Stock,Train,0.501676202877358,0.0331828264848633
2019-03-05,2019-03-06,AAPL,Apple,Stock,Train,-0.1821615395325349,0.3329884386686694
2019-03-06,2019-03-07,AAPL,Apple,Stock,Train,-0.5770515043465959,1.3553162051047385
2019-03-07,2019-03-08,AAPL,Apple,Stock,Train,-1.1641804864816874,0.0563560001752286
2019-03-08,2019-03-11,AAPL,Apple,Stock,Train,0.2373941873240132,11.597874257465154
