Date,Target_Date,Ticker,Asset,Role,Split,Log_Return,Squared_Return,Target_Squared_Return
2023-11-21,2023-11-22,XOM,Exxon Mobil,Stock,Validation,-0.0382902435251982,0.0014661427492189,0.1863742139592881
2023-11-22,2023-11-24,XOM,Exxon Mobil,Stock,Validation,-0.4317107989838662,0.1863742139592881,0.2883109684893312
2023-11-24,2023-11-27,XOM,Exxon Mobil,Stock,Validation,0.5369459642173794,0.2883109684893312,0.3422725001529179
2023-11-27,2023-11-28,XOM,Exxon Mobil,Stock,Validation,-0.58504059701265,0.3422725001529179,0.0033338292789289
2023-11-28,2023-11-29,XOM,Exxon Mobil,Stock,Validation,-0.0577393217740641,0.0033338292789289,2.288642979475154
2023-11-29,2023-11-30,XOM,Exxon Mobil,Stock,Validation,-1.5128261563957552,2.288642979475154,0.1521707429872873
2023-11-30,2023-12-01,XOM,Exxon Mobil,Stock,Validation,0.3900906855941158,0.1521707429872873,0.0590739257210778
2023-12-01,2023-12-04,XOM,Exxon Mobil,Stock,Validation,0.243051282080712,0.0590739257210778,0.2972758562242562
2023-12-04,2023-12-05,XOM,Exxon Mobil,Stock,Validation,-0.5452300947528999,0.2972758562242562,3.8491375585116994
2023-12-05,2023-12-06,XOM,Exxon Mobil,Stock,Validation,-1.961921904284597,3.8491375585116994,1.7769211086065737
2023-12-06,2023-12-07,XOM,Exxon Mobil,Stock,Validation,-1.3330120436839925,1.7769211086065737,0.4880999047789793
2023-12-07,2023-12-08,XOM,Exxon Mobil,Stock,Validation,-0.6986414708410741,0.4880999047789793,1.3032639946406075
2023-12-08,2023-12-11,XOM,Exxon Mobil,Stock,Validation,1.1416058841126422,1.3032639946406075,0.0049417356133166
2023-12-11,2023-12-12,XOM,Exxon Mobil,Stock,Validation,0.0702974794236366,0.0049417356133166,2.5234643121301663
2023-12-12,2023-12-13,XOM,Exxon Mobil,Stock,Validation,-1.5885415676431531,2.5234643121301663,0.7803809004376314
2023-12-13,2023-12-14,XOM,Exxon Mobil,Stock,Validation,0.8833917027217493,0.7803809004376314,7.0411505799701
2023-12-14,2023-12-15,XOM,Exxon Mobil,Stock,Validation,2.653516643997188,7.0411505799701,0.451152181753403
2023-12-15,2023-12-18,XOM,Exxon Mobil,Stock,Validation,-0.6716786298174172,0.451152181753403,0.548422359850728
2023-12-18,2023-12-19,XOM,Exxon Mobil,Stock,Validation,0.7405554400925889,0.548422359850728,1.7152055455502175
2023-12-19,2023-12-20,XOM,Exxon Mobil,Stock,Validation,1.3096585606753457,1.7152055455502175,2.8364292925859056
2023-12-20,2023-12-21,XOM,Exxon Mobil,Stock,Validation,-1.6841702089117672,2.8364292925859056,0.2053841113902707
2023-12-21,2023-12-22,XOM,Exxon Mobil,Stock,Validation,0.4531932384648636,0.2053841113902707,0.0312580345242354
2023-12-22,2023-12-26,XOM,Exxon Mobil,Stock,Validation,0.1767994189024258,0.0312580345242354,0.0508114961110918
2023-12-26,2023-12-27,XOM,Exxon Mobil,Stock,Validation,0.2254140548215479,0.0508114961110918,0.2218750011898424
2023-12-27,2023-12-28,XOM,Exxon Mobil,Stock,Validation,-0.4710360932984249,0.2218750011898424,2.121559056211343
2023-12-28,2023-12-29,XOM,Exxon Mobil,Stock,Validation,-1.4565572615628068,2.121559056211343,0.0440254251863489
2023-12-29,2024-01-02,XOM,Exxon Mobil,Stock,Test,-0.2098223657915164,0.0440254251863489,5.534674531519829
2024-01-02,2024-01-03,XOM,Exxon Mobil,Stock,Test,2.3525888998122535,5.534674531519829,0.6999987599158933
2024-01-03,2024-01-04,XOM,Exxon Mobil,Stock,Test,0.8366592854417462,0.6999987599158933,0.7669384229262414
2024-01-04,2024-01-05,XOM,Exxon Mobil,Stock,Test,-0.8757502057814439,0.7669384229262414,0.0915130673100219
2024-01-05,2024-01-08,XOM,Exxon Mobil,Stock,Test,0.3025112680711612,0.0915130673100219,2.8231169860049565
2024-01-08,2024-01-09,XOM,Exxon Mobil,Stock,Test,-1.6802133751416684,2.8231169860049565,1.553357777646604
2024-01-09,2024-01-10,XOM,Exxon Mobil,Stock,Test,-1.246337746217535,1.553357777646604,0.9763571835421756
2024-01-10,2024-01-11,XOM,Exxon Mobil,Stock,Test,-0.9881078805182032,0.9763571835421756,0.0004112294862463
2024-01-11,2024-01-12,XOM,Exxon Mobil,Stock,Test,-0.020278794003746,0.0004112294862463,1.6612881101750376
2024-01-12,2024-01-16,XOM,Exxon Mobil,Stock,Test,1.2889096594311944,1.6612881101750376,5.230744262867156
2024-01-16,2024-01-17,XOM,Exxon Mobil,Stock,Test,-2.2870820411317028,5.230744262867156,0.5320942463863358
2024-01-17,2024-01-18,XOM,Exxon Mobil,Stock,Test,-0.7294479051901759,0.5320942463863358,0.0345104032190725
2024-01-18,2024-01-19,XOM,Exxon Mobil,Stock,Test,-0.1857697586236053,0.0345104032190725,0.023972534138695
2024-01-19,2024-01-22,XOM,Exxon Mobil,Stock,Test,0.1548306627858159,0.023972534138695,0.0180012461863367
2024-01-22,2024-01-23,XOM,Exxon Mobil,Stock,Test,-0.1341687228318761,0.0180012461863367,1.2533049487738892
2024-01-23,2024-01-24,XOM,Exxon Mobil,Stock,Test,1.1195110311086216,1.2533049487738892,2.928718384436542
2024-01-24,2024-01-25,XOM,Exxon Mobil,Stock,Test,1.7113498720123077,2.928718384436542,6.292227587068953
2024-01-25,2024-01-26,XOM,Exxon Mobil,Stock,Test,2.508431300049685,6.292227587068953,0.7195284416478255
2024-01-26,2024-01-29,XOM,Exxon Mobil,Stock,Test,0.8482502234882261,0.7195284416478255,0.0159071804435263
2024-01-29,2024-01-30,XOM,Exxon Mobil,Stock,Test,0.1261236712260087,0.0159071804435263,2.7358399157343825
2024-01-30,2024-01-31,XOM,Exxon Mobil,Stock,Test,1.6540374589876683,2.7358399157343825,3.860484196694644
2024-01-31,2024-02-01,XOM,Exxon Mobil,Stock,Test,-1.964811491389096,3.860484196694644,0.1675678241345345
2024-02-01,2024-02-02,XOM,Exxon Mobil,Stock,Test,-0.4093504905756613,0.1675678241345345,0.168948175407892
2024-02-02,2024-02-05,XOM,Exxon Mobil,Stock,Test,-0.4110330587773835,0.168948175407892,0.1703523916738926
2024-02-05,2024-02-06,XOM,Exxon Mobil,Stock,Test,-0.4127376790091894,0.1703523916738926,0.4719003780195013
2024-02-06,2024-02-07,XOM,Exxon Mobil,Stock,Test,0.6869500549672453,0.4719003780195013,0.0008610848382383
2024-02-07,2024-02-08,XOM,Exxon Mobil,Stock,Test,-0.0293442471063476,0.0008610848382383,2.8815019388683067
2024-02-08,2024-02-09,XOM,Exxon Mobil,Stock,Test,1.6974987301521929,2.8815019388683067,4.574102592776803
2024-02-09,2024-02-12,XOM,Exxon Mobil,Stock,Test,-2.138715173363859,4.574102592776803,1.8667479587158533
2024-02-12,2024-02-13,XOM,Exxon Mobil,Stock,Test,1.3662898516478317,1.8667479587158533,0.7475512795049083
2024-02-13,2024-02-14,XOM,Exxon Mobil,Stock,Test,-0.8646104784843336,0.7475512795049083,0.2446465012532336
2024-02-14,2024-02-15,XOM,Exxon Mobil,Stock,Test,-0.4946175302728702,0.2446465012532336,7.984197299469423
2024-02-15,2024-02-16,XOM,Exxon Mobil,Stock,Test,2.8256321946547507,7.984197299469423,0.0
2024-02-16,2024-02-20,XOM,Exxon Mobil,Stock,Test,0.0,0.0,0.9010784534311044
2024-02-20,2024-02-21,XOM,Exxon Mobil,Stock,Test,-0.949251522743632,0.9010784534311044,4.0932171570968015
2024-02-21,2024-02-22,XOM,Exxon Mobil,Stock,Test,2.0231700761668066,4.0932171570968015,0.0073717920065775
2024-02-22,2024-02-23,XOM,Exxon Mobil,Stock,Test,-0.0858591404952177,0.0073717920065775,0.7780765698505422
