Date,Target_Date,Ticker,Asset,Role,Split,Log_Return,Squared_Return,Target_Squared_Return
2025-09-30,2025-10-01,JPM,JPMorgan Chase,Stock,Test,-0.0824055122014773,0.0067906684411878,2.2730754759729956
2025-10-01,2025-10-02,JPM,JPMorgan Chase,Stock,Test,-1.5076722044174575,2.2730754759729956,1.0449565570860462
2025-10-02,2025-10-03,JPM,JPMorgan Chase,Stock,Test,-1.0222311661684191,1.0449565570860462,0.6450296852860116
2025-10-03,2025-10-06,JPM,JPMorgan Chase,Stock,Test,0.8031374012496315,0.6450296852860116,0.0442870715320042
2025-10-06,2025-10-07,JPM,JPMorgan Chase,Stock,Test,0.2104449370548132,0.0442870715320042,0.2333640163111882
2025-10-07,2025-10-08,JPM,JPMorgan Chase,Stock,Test,-0.4830776503950356,0.2333640163111882,1.431930420735935
2025-10-08,2025-10-09,JPM,JPMorgan Chase,Stock,Test,-1.19663295155028,1.431930420735935,0.2422125784656697
2025-10-09,2025-10-10,JPM,JPMorgan Chase,Stock,Test,0.4921509712127669,0.2422125784656697,2.3418634974828505
2025-10-10,2025-10-13,JPM,JPMorgan Chase,Stock,Test,-1.5303148360657195,2.3418634974828505,5.409114457295066
2025-10-13,2025-10-14,JPM,JPMorgan Chase,Stock,Test,2.32575029985918,5.409114457295066,3.728941809040243
2025-10-14,2025-10-15,JPM,JPMorgan Chase,Stock,Test,-1.9310468168949824,3.728941809040243,1.4112510204296134
2025-10-15,2025-10-16,JPM,JPMorgan Chase,Stock,Test,1.1879608665396404,1.4112510204296134,5.601506533277269
2025-10-16,2025-10-17,JPM,JPMorgan Chase,Stock,Test,-2.366750205086559,5.601506533277269,0.1081120076707834
2025-10-17,2025-10-20,JPM,JPMorgan Chase,Stock,Test,-0.3288039045856716,0.1081120076707834,2.5607522678880352
2025-10-20,2025-10-21,JPM,JPMorgan Chase,Stock,Test,1.6002350664474376,2.5607522678880352,3.091683119202802
2025-10-21,2025-10-22,JPM,JPMorgan Chase,Stock,Test,-1.7583182644796709,3.091683119202802,1.0163330955506962
2025-10-22,2025-10-23,JPM,JPMorgan Chase,Stock,Test,-1.0081334710992866,1.0163330955506962,0.0213475373115036
2025-10-23,2025-10-24,JPM,JPMorgan Chase,Stock,Test,0.1461079645724478,0.0213475373115036,3.933563777698503
2025-10-24,2025-10-27,JPM,JPMorgan Chase,Stock,Test,1.9833214005043416,3.933563777698503,1.5062448694632435
2025-10-27,2025-10-28,JPM,JPMorgan Chase,Stock,Test,1.2272916806787388,1.5062448694632435,0.1576402179551461
2025-10-28,2025-10-29,JPM,JPMorgan Chase,Stock,Test,0.3970393153771376,0.1576402179551461,0.0024124358868375
2025-10-29,2025-10-30,JPM,JPMorgan Chase,Stock,Test,0.0491165541018254,0.0024124358868375,1.6337137187014232
2025-10-30,2025-10-31,JPM,JPMorgan Chase,Stock,Test,1.278168110500893,1.6337137187014232,0.293160578150768
2025-10-31,2025-11-03,JPM,JPMorgan Chase,Stock,Test,0.5414430516229459,0.293160578150768,0.3254973915114399
2025-11-03,2025-11-04,JPM,JPMorgan Chase,Stock,Test,-0.5705237869812616,0.3254973915114399,0.0010453490568778
2025-11-04,2025-11-05,JPM,JPMorgan Chase,Stock,Test,-0.0323318582342217,0.0010453490568778,0.6126147169034002
2025-11-05,2025-11-06,JPM,JPMorgan Chase,Stock,Test,0.782697078634768,0.6126147169034002,0.3099283508268109
2025-11-06,2025-11-07,JPM,JPMorgan Chase,Stock,Test,0.5567120897077869,0.3099283508268109,0.0633720611666142
2025-11-07,2025-11-10,JPM,JPMorgan Chase,Stock,Test,0.2517380804856791,0.0633720611666142,0.7213426283070344
2025-11-10,2025-11-11,JPM,JPMorgan Chase,Stock,Test,0.849318920257305,0.7213426283070344,0.1612729069438518
2025-11-11,2025-11-12,JPM,JPMorgan Chase,Stock,Test,-0.4015879815729697,0.1612729069438518,2.2688053410816567
2025-11-12,2025-11-13,JPM,JPMorgan Chase,Stock,Test,1.5062554036688651,2.2688053410816567,12.046306439860505
2025-11-13,2025-11-14,JPM,JPMorgan Chase,Stock,Test,-3.470778938489241,12.046306439860505,3.667141811680523
2025-11-14,2025-11-17,JPM,JPMorgan Chase,Stock,Test,-1.914978279688969,3.667141811680523,1.1510821743179418
2025-11-17,2025-11-18,JPM,JPMorgan Chase,Stock,Test,-1.0728849772076885,1.1510821743179418,0.1024697484057437
2025-11-18,2025-11-19,JPM,JPMorgan Chase,Stock,Test,-0.3201089633323999,0.1024697484057437,1.6408245639673005
2025-11-19,2025-11-20,JPM,JPMorgan Chase,Stock,Test,1.2809467451722183,1.6408245639673005,2.6424291196630376
2025-11-20,2025-11-21,JPM,JPMorgan Chase,Stock,Test,-1.6255550189590746,2.6424291196630376,0.0145760877491174
2025-11-21,2025-11-24,JPM,JPMorgan Chase,Stock,Test,-0.120731469588991,0.0145760877491174,4.487506513477309e-05
